1500 4491
12 253 84
12 273 96
12 335 33
12 337 32
12 367 93
12 449 91
12 457 94
12 504 65
12 562 87
12 584 93
12 667 51
12 955 13
12 1076 56
12 1142 98
13 14 40
13 31 85
13 59 9
13 87 73
13 90 98
13 122 74
13 123 61
13 127 4
13 128 10
13 132 34
13 150 21
13 154 28
13 168 68
13 187 69
13 191 71
13 255 92
13 356 58
13 463 86
13 471 89
13 502 40
13 507 88
13 541 35
13 621 4
13 645 53
13 656 64
13 729 3
13 748 46
13 757 12
13 884 72
13 896 100
13 899 84
13 940 77
13 943 73
13 988 58
13 1010 93
13 1046 27
13 1188 39
13 1258 99
13 1285 29
13 1351 92
13 1374 15
14 50 81
14 243 88
14 336 54
14 810 10
14 1117 57
14 1148 60
14 1478 64
15 16 86
15 18 12
15 19 17
15 24 70
15 44 7
15 50 46
15 66 61
15 72 70
15 82 37
15 85 57
15 114 59
15 118 30
15 129 92
15 132 77
15 133 80
15 157 1
15 161 19
15 178 23
15 185 44
15 187 52
15 284 76
15 295 37
15 304 67
15 320 24
15 384 36
15 408 11
15 468 37
15 499 22
15 508 6
15 527 34
15 534 27
15 575 77
15 577 36
15 630 14
15 705 35
15 710 98
15 715 68
15 717 84
15 761 37
15 802 91
15 845 66
15 865 90
15 923 15
15 924 21
15 1017 39
15 1057 36
15 1082 5
15 1101 6
15 1156 97
15 1262 52
15 1292 10
15 1322 77
15 1352 94
15 1368 2
15 1383 79
15 1385 16
15 1395 51
15 1399 28
16 145 82
16 293 92
16 321 60
16 333 20
16 370 88
16 516 25
16 1075 4
16 1246 99
17 35 93
17 41 19
17 48 99
17 86 94
17 121 86
17 191 97
17 228 3
17 284 53
17 501 4
17 606 73
17 663 23
17 733 44
17 833 61
17 938 55
17 970 61
17 1171 23
17 1212 89
17 1222 70
17 1452 18
18 19 79
18 23 48
18 24 22
18 25 51
18 26 90
18 35 41
18 45 25
18 53 53
18 63 87
18 71 49
18 96 46
18 98 62
18 137 4
18 148 62
18 149 62
18 180 10
18 203 50
18 285 3
18 293 72
18 302 66
18 330 30
18 403 49
18 488 15
18 489 11
18 545 98
18 554 20
18 569 82
18 570 95
18 598 95
18 599 50
18 626 69
18 654 1
18 752 31
18 937 45
18 940 49
18 959 64
18 981 21
18 993 67
18 998 45
18 1006 52
18 1008 65
18 1102 66
18 1231 35
18 1282 58
18 1300 24
18 1435 98
18 1443 18
19 46 31
19 82 13
19 100 61
19 125 81
19 165 15
19 175 75
19 178 42
19 185 63
19 216 1
19 232 48
19 268 8
19 325 3
19 364 83
19 440 57
19 516 58
19 530 31
19 540 42
19 573 94
19 660 80
19 697 80
19 703 10
19 734 24
19 794 1
19 820 33
19 855 26
19 925 1
19 1250 6
19 1278 45
19 1288 29
19 1342 94
19 1355 98
20 38 65
20 45 11
20 56 91
20 64 91
20 70 79
20 76 15
20 80 7
20 92 90
20 97 17
20 99 96
20 118 27
20 124 98
20 126 12
20 128 3
20 151 89
20 161 11
20 171 67
20 173 93
20 193 33
20 211 41
20 248 97
20 255 64
20 267 13
20 269 100
20 274 57
20 278 10
20 294 29
20 308 14
20 358 33
20 393 85
20 395 25
20 399 11
20 412 39
20 430 64
20 446 98
20 474 52
20 485 22
20 505 88
20 525 19
20 546 100
20 575 92
20 586 65
20 654 50
20 673 1
20 715 34
20 752 60
20 762 92
20 774 80
20 775 33
20 791 29
20 813 46
20 858 98
20 877 5
20 890 94
20 928 87
20 944 73
20 1029 94
20 1098 97
20 1169 35
20 1249 32
20 1266 25
20 1343 79
20 1361 56
20 1419 49
20 1438 16
21 23 67
21 32 80
21 116 38
21 146 6
21 167 7
21 257 23
21 531 71
21 607 14
21 622 27
21 623 49
21 823 51
21 1113 63
21 1141 17
21 1416 61
21 1464 82
21 1484 46
22 33 52
22 49 27
22 54 29
22 55 32
22 66 25
22 78 33
22 98 37
22 105 100
22 107 85
22 131 31
22 162 77
22 166 82
22 192 34
22 197 43
22 225 33
22 258 69
22 271 47
22 325 17
22 381 66
22 384 52
22 441 93
22 472 77
22 486 89
22 491 6
22 497 72
22 524 98
22 528 42
22 533 40
22 543 20
22 559 63
22 588 54
22 597 95
22 605 7
22 618 29
22 620 17
22 847 35
22 907 13
22 928 62
22 933 97
22 1001 26
22 1016 82
22 1028 37
22 1060 49
22 1133 63
22 1145 78
22 1256 17
22 1264 72
22 1306 21
22 1317 11
22 1350 10
22 1384 51
22 1390 28
22 1413 99
23 32 38
23 47 100
23 1126 23
24 34 99
24 50 11
24 77 3
24 78 69
24 80 50
24 83 79
24 88 57
24 89 98
24 90 69
24 116 61
24 118 7
24 137 77
24 152 72
24 177 50
24 211 26
24 260 32
24 315 29
24 349 77
24 370 10
24 427 57
24 487 35
24 500 27
24 526 41
24 579 32
24 585 97
24 593 97
24 604 72
24 609 95
24 632 99
24 633 55
24 657 7
24 661 14
24 664 1
24 728 84
24 743 44
24 782 19
24 865 68
24 980 26
24 1058 100
24 1074 75
24 1154 38
24 1166 99
24 1239 81
24 1265 54
24 1303 53
24 1321 41
24 1330 74
24 1357 1
24 1394 1
24 1485 73
25 37 58
25 38 95
25 51 97
25 52 95
25 74 24
25 95 51
25 151 92
25 156 80
25 212 55
25 251 27
25 252 37
25 287 27
25 288 55
25 354 84
25 440 85
25 463 98
25 492 16
25 494 94
25 552 25
25 562 25
25 639 64
25 648 86
25 721 91
25 738 94
25 740 4
25 837 83
25 862 48
25 872 99
25 943 4
25 978 59
25 992 50
25 1278 52
25 1327 35
26 54 83
26 68 9
26 91 47
26 120 74
26 135 74
26 163 62
26 188 58
26 230 34
26 308 12
26 314 22
26 335 59
26 367 52
26 409 60
26 412 28
26 469 30
26 520 82
26 578 83
26 608 86
26 658 47
26 672 90
26 786 7
26 789 63
26 860 87
26 962 8
26 1015 81
26 1108 69
26 1488 56
27 29 92
27 40 20
27 42 36
27 43 1
27 47 14
27 51 64
27 96 69
27 112 50
27 207 77
27 232 71
27 235 1
27 319 59
27 320 93
27 322 52
27 386 82
27 439 54
27 445 43
27 529 83
27 534 91
27 537 15
27 547 20
27 577 10
27 602 32
27 615 24
27 659 46
27 676 7
27 689 5
27 708 21
27 721 54
27 723 70
27 772 46
27 897 69
27 927 2
27 997 86
27 1065 92
27 1070 60
27 1160 66
27 1171 32
27 1193 71
27 1325 71
27 1423 18
27 1491 13
28 29 68
28 51 4
28 72 57
28 79 53
28 227 93
28 252 13
28 254 49
28 295 96
28 337 9
28 452 23
28 635 43
28 709 3
28 798 72
28 814 76
28 822 14
28 839 20
28 868 93
28 869 52
28 1013 24
28 1014 24
28 1058 23
28 1071 79
28 1103 28
28 1275 10
28 1366 21
29 33 81
29 38 95
29 42 57
29 47 56
29 65 81
29 79 64
29 104 94
29 152 26
29 201 71
29 215 15
29 219 71
29 229 91
29 249 21
29 296 24
29 335 92
29 346 47
29 369 32
29 386 95
29 427 17
29 448 24
29 453 56
29 460 10
29 467 23
29 550 53
29 557 17
29 637 3
29 648 69
29 678 80
29 684 8
29 902 13
29 903 94
29 939 61
29 1150 70
29 1255 63
29 1437 91
30 76 29
30 84 26
30 139 74
30 176 69
30 178 34
30 196 28
30 223 98
30 281 95
30 324 28
30 399 39
30 445 43
30 464 12
30 548 85
30 565 14
30 586 98
30 607 34
30 639 99
30 777 6
30 791 27
30 793 32
30 851 93
30 871 54
30 957 77
30 972 87
30 975 69
30 1061 100
30 1146 14
30 1420 25
31 33 100
31 44 29
31 106 9
31 119 9
31 145 93
31 157 36
31 159 23
31 224 54
31 276 66
31 279 98
31 286 90
31 379 95
31 405 48
31 417 78
31 439 37
31 565 86
31 592 61
31 594 5
31 638 63
31 704 44
31 745 35
31 762 53
31 987 67
31 1043 55
31 1094 17
31 1122 94
31 1339 46
31 1351 36
31 1403 77
31 1470 11
32 37 64
32 39 68
32 57 63
32 129 23
32 175 73
32 215 54
32 229 31
32 236 62
32 254 8
32 272 74
32 310 6
32 364 86
32 391 60
32 477 58
32 800 55
32 892 20
32 923 69
32 926 65
32 1464 43
32 1480 90
33 57 6
33 115 2
33 164 80
33 474 42
33 483 2
33 526 31
33 831 48
33 1195 43
34 68 76
34 103 96
34 105 25
34 122 98
34 140 27
34 152 2
34 165 21
34 225 28
34 245 68
34 246 27
34 259 53
34 270 96
34 291 34
34 307 21
34 361 75
34 444 8
34 468 30
34 523 96
34 533 42
34 591 65
34 669 77
34 698 21
34 803 31
34 862 89
34 920 45
34 939 13
34 1221 9
34 1341 59
34 1398 87
34 1414 25
34 1475 52
35 36 45
35 42 26
35 46 49
35 62 96
35 65 60
35 69 93
35 100 15
35 153 36
35 156 6
35 160 37
35 163 86
35 188 55
35 214 25
35 220 44
35 221 92
35 224 60
35 261 31
35 266 79
35 277 78
35 296 91
35 298 93
35 317 61
35 396 66
35 414 86
35 472 69
35 480 49
35 544 16
35 567 81
35 570 23
35 633 79
35 639 82
35 688 3
35 738 45
35 768 10
35 827 29
35 830 27
35 835 26
35 876 5
35 892 86
35 940 31
35 946 75
35 966 71
35 991 57
35 992 15
35 1015 35
35 1092 70
35 1136 64
35 1183 9
35 1186 12
35 1261 6
35 1298 96
35 1334 34
35 1375 59
35 1378 93
35 1388 56
36 66 19
36 121 51
36 157 74
36 533 56
36 810 63
36 827 51
36 839 6
36 950 84
36 1114 40
37 67 9
37 241 90
37 313 7
37 355 29
37 829 28
37 1465 69
38 75 68
38 149 23
38 168 14
38 219 9
38 239 46
38 411 20
38 455 82
38 493 38
38 505 99
38 520 95
38 722 44
38 777 86
38 1037 72
38 1359 51
39 41 97
39 111 92
39 134 65
39 136 23
39 265 26
39 364 19
39 371 52
39 407 97
39 629 9
39 714 99
39 920 17
39 962 59
39 1051 37
39 1295 96
40 95 81
40 205 36
40 206 94
40 523 23
40 561 94
40 687 32
40 816 15
40 985 60
40 1013 38
40 1165 83
40 1356 86
40 1426 42
41 53 81
41 59 60
41 72 85
41 76 63
41 83 7
41 85 8
41 114 28
41 141 77
41 154 7
41 391 3
41 424 81
41 433 73
41 532 44
41 581 53
41 601 15
41 638 18
41 663 48
41 698 63
41 819 90
41 826 39
41 850 26
41 884 20
41 1223 50
41 1370 30
41 1371 9
41 1398 17
41 1471 77
42 108 25
42 144 26
42 339 22
42 414 78
42 560 55
42 588 7
42 746 85
42 831 50
42 835 45
42 1007 94
42 1020 87
42 1121 54
42 1192 21
42 1230 13
42 1340 36
42 1377 48
42 1424 15
43 49 66
43 60 69
43 73 88
43 78 62
43 99 75
43 110 38
43 117 12
43 158 82
43 192 17
43 241 8
43 279 6
43 280 5
43 347 21
43 377 22
43 382 82
43 383 5
43 524 13
43 596 87
43 758 94
43 1218 60
43 1248 91
43 1337 67
43 1470 75
43 1497 86
44 104 35
44 257 9
44 306 45
44 359 78
44 885 44
44 1412 89
45 71 28
45 103 21
45 133 7
45 263 84
45 578 64
45 1430 86
46 60 65
46 247 13
46 340 67
46 383 13
46 578 31
46 608 47
46 1018 43
46 1083 95
48 56 51
48 57 68
48 68 20
48 83 58
48 95 20
48 136 49
48 149 41
48 154 71
48 228 53
48 281 70
48 418 78
48 463 27
48 506 66
48 543 100
48 625 43
48 628 8
48 644 40
48 680 86
48 701 67
48 797 97
48 843 11
48 844 54
48 914 87
48 932 21
48 951 23
48 976 100
48 1009 74
48 1160 12
48 1283 90
48 1368 56
48 1371 89
48 1410 92
48 1440 29
49 74 47
49 150 50
49 240 22
49 253 78
49 375 42
49 492 66
49 649 54
49 688 24
49 711 12
49 797 48
49 905 78
49 1028 68
49 1072 62
49 1241 59
49 1411 88
50 58 29
50 94 92
50 173 1
50 217 75
50 474 11
51 81 1
51 175 69
51 343 68
51 344 16
51 378 42
51 749 61
51 801 19
51 807 26
51 841 61
51 1411 53
51 1459 68
52 61 88
52 104 68
52 173 53
52 282 26
52 365 89
52 409 34
52 465 100
52 501 42
52 610 54
52 970 69
52 1248 48
52 1463 76
53 96 77
53 610 60
53 621 90
54 73 26
54 231 33
54 406 7
54 918 84
54 1062 68
54 1151 28
54 1215 80
54 1295 81
54 1481 22
55 128 36
55 202 76
55 250 45
55 280 36
55 349 30
55 496 69
55 879 29
55 894 25
55 1005 49
55 1375 13
55 1381 73
56 217 50
56 415 40
56 572 32
56 603 36
56 741 44
56 824 29
56 955 6
56 1094 99
56 1135 69
56 1495 22
57 62 18
57 82 59
57 125 48
57 218 49
57 313 23
57 341 53
57 344 21
57 390 4
57 1198 99
57 1267 52
57 1320 13
57 1345 79
57 1407 19
57 1410 65
58 64 51
58 146 85
58 169 30
58 183 93
58 218 10
58 222 37
58 226 13
58 262 29
58 296 62
58 357 32
58 421 34
58 600 62
58 619 12
58 999 22
58 1100 87
58 1125 34
58 1397 53
58 1401 1
58 1431 29
58 1467 43
59 89 72
59 234 35
59 304 58
59 318 18
59 375 37
59 534 54
59 563 80
59 718 10
59 788 54
59 865 91
59 953 2
59 1029 31
59 1095 86
59 1140 85
59 1315 63
59 1319 30
59 1326 83
59 1336 71
60 197 68
60 247 33
60 311 43
60 324 45
60 360 84
60 378 7
60 426 73
60 585 9
60 626 19
60 755 28
60 959 93
60 983 48
60 1218 1
60 1367 20
61 396 60
61 769 45
61 1070 53
61 1078 77
62 232 19
62 355 41
62 389 41
62 458 31
62 1237 47
63 64 22
63 226 58
63 479 99
63 536 96
63 1346 99
63 1382 55
64 87 45
64 134 13
64 217 4
64 305 13
64 425 61
64 473 66
64 511 9
64 645 12
64 687 51
64 801 73
64 941 96
64 1041 53
65 75 94
65 86 71
65 91 34
65 103 79
65 111 96
65 117 78
65 153 85
65 227 45
65 266 45
65 299 71
65 303 68
65 327 39
65 342 82
65 386 12
65 408 12
65 416 27
65 427 89
65 456 72
65 457 35
65 479 25
65 536 14
65 597 40
65 631 76
65 674 50
65 695 86
65 739 65
65 811 72
65 828 32
65 917 25
65 922 62
65 978 55
65 980 69
65 1087 59
65 1104 4
65 1131 70
65 1254 92
66 673 48
66 757 41
68 106 99
68 113 94
68 753 74
68 783 47
68 886 87
68 1369 89
69 300 22
69 350 30
69 429 78
69 468 17
69 584 36
69 605 3
69 689 97
69 853 9
69 892 31
69 1143 6
69 1191 37
70 143 29
70 451 77
70 596 94
70 614 19
70 1154 96
70 1377 47
71 278 1
71 344 13
71 346 17
71 351 71
71 774 26
71 860 23
71 1211 41
72 653 60
72 937 67
73 91 64
73 136 83
73 145 44
73 151 23
73 176 56
73 182 86
73 270 27
73 369 22
73 434 36
73 477 39
73 625 2
73 676 92
73 706 45
73 771 86
73 779 65
73 790 94
73 1074 5
73 1090 19
73 1096 95
73 1272 12
73 1299 72
73 1311 41
73 1483 59
74 77 33
74 97 62
74 139 47
74 193 55
74 208 77
74 384 83
74 590 85
74 684 16
74 921 3
74 1030 90
74 1054 56
74 1072 94
74 1103 14
74 1112 20
74 1247 64
74 1298 35
74 1380 87
75 388 68
75 423 33
75 1265 52
76 123 90
76 147 81
76 889 95
76 1062 88
76 1409 99
77 88 81
77 101 48
77 180 19
77 223 73
77 367 24
77 424 24
77 544 13
77 547 42
77 609 53
77 624 37
77 629 84
77 630 1
77 646 81
77 717 72
77 868 87
77 878 74
77 893 21
77 910 91
77 1174 20
78 465 22
78 582 79
79 89 11
79 94 36
79 256 57
79 312 7
79 340 85
79 419 95
79 565 48
79 1106 92
79 1210 78
80 112 17
80 170 21
80 189 8
80 206 17
80 267 98
80 401 31
80 510 78
80 557 80
80 646 36
80 901 55
80 1082 9
80 1320 75
80 1358 37
80 1406 37
80 1460 47
80 1468 49
80 1498 45
81 85 14
81 112 35
81 120 56
81 170 32
81 190 9
81 205 84
81 209 37
81 281 56
81 317 16
81 497 33
81 580 37
81 708 27
81 747 84
81 818 78
81 857 67
81 858 52
81 887 35
81 1060 63
81 1130 83
81 1134 95
81 1137 63
81 1147 50
82 107 19
82 471 13
82 591 12
82 665 95
82 738 53
82 873 50
82 1019 3
82 1097 37
83 109 50
83 211 17
83 245 11
83 312 53
83 498 51
83 538 69
83 781 9
83 1055 12
84 108 47
84 198 80
84 329 75
84 376 91
84 392 54
84 442 87
84 521 31
84 542 42
84 843 68
84 849 8
85 129 54
85 150 1
85 158 25
85 210 33
85 216 95
85 612 23
85 613 8
86 102 60
86 109 91
86 127 71
86 174 71
86 238 72
86 257 46
86 305 82
86 419 95
86 478 39
86 668 75
86 671 22
86 759 53
86 903 14
86 1065 35
86 1296 19
86 1299 17
86 1354 93
86 1359 74
86 1370 81
86 1400 68
87 125 1
87 188 81
87 288 28
87 343 98
87 390 5
87 611 13
87 686 80
87 947 7
88 93 14
88 110 67
88 133 76
88 244 34
88 277 7
88 332 69
88 539 51
88 570 34
88 587 28
88 698 46
88 735 66
88 747 73
88 830 59
88 851 65
89 297 71
89 416 89
89 498 77
89 1493 6
90 626 43
91 108 26
91 191 23
91 233 30
91 268 98
91 273 89
91 275 88
91 294 46
91 346 24
91 352 4
91 373 51
91 428 43
91 847 10
91 882 19
91 945 78
91 968 95
91 1034 44
91 1091 32
91 1216 36
91 1246 96
91 1327 28
91 1401 32
91 1455 17
92 138 30
92 243 71
92 261 44
92 417 18
92 418 35
92 456 48
92 549 70
92 574 94
92 601 77
92 779 71
92 941 41
92 1100 36
92 1405 34
92 1461 67
93 141 59
93 270 38
93 310 53
93 417 61
93 491 82
93 675 85
93 910 54
93 1373 71
93 1459 95
93 1462 7
94 101 36
94 127 86
94 142 89
94 162 19
94 164 30
94 228 96
94 234 93
94 358 20
94 425 24
94 466 65
94 490 29
94 560 56
94 677 79
94 681 6
94 790 33
94 1080 19
94 1331 32
94 1476 55
95 159 68
95 172 81
95 482 15
95 643 40
95 1177 58
95 1187 63
95 1439 38
96 366 40
96 531 96
96 599 2
96 718 58
96 719 53
96 852 24
96 933 82
96 1005 84
96 1357 99
97 165 29
97 176 84
97 230 77
97 369 99
97 822 81
97 973 77
97 1069 89
98 201 44
98 237 81
98 285 90
98 287 96
98 389 39
98 422 17
98 453 9
98 481 67
98 580 25
98 990 77
98 1155 40
99 181 79
99 259 84
100 365 20
100 432 71
100 488 27
100 607 81
101 138 10
101 209 1
101 233 35
101 252 84
101 395 23
101 451 70
101 593 20
101 735 83
101 922 37
101 1362 24
102 179 96
102 442 7
102 640 8
102 780 24
102 887 13
102 1024 75
102 1204 51
102 1239 68
103 114 59
103 306 80
103 319 26
103 1002 22
103 1098 87
104 169 23
104 327 72
104 454 10
104 478 55
104 1158 57
104 1234 51
104 1307 87
104 1478 24
105 123 77
105 185 24
105 350 93
105 388 98
105 404 98
105 434 66
105 473 92
105 579 80
105 589 13
105 595 51
105 727 17
105 749 59
105 874 70
105 880 33
105 944 46
105 973 15
105 1168 16
105 1189 44
105 1210 77
105 1236 4
105 1240 13
105 1257 99
105 1304 10
105 1406 38
105 1454 33
105 1475 82
105 1483 98
106 122 60
106 183 91
106 202 87
106 275 36
106 314 58
106 349 98
106 440 46
106 454 41
106 460 30
106 553 32
106 627 62
106 743 33
106 866 19
106 894 22
106 1034 79
106 1173 40
106 1281 7
106 1453 19
107 143 92
107 258 38
107 310 42
107 897 51
107 931 25
107 1013 19
107 1245 93
107 1256 85
108 119 72
108 130 50
108 189 83
108 814 89
108 1139 38
108 1234 21
109 138 80
109 712 86
109 1325 3
109 1405 71
109 1431 64
110 111 60
110 161 78
110 192 86
110 272 40
110 385 98
110 394 95
110 404 35
110 478 48
110 514 99
110 587 40
110 655 91
110 727 68
110 879 15
110 905 20
110 936 95
110 1052 27
110 1074 13
110 1201 51
112 132 52
112 146 37
112 166 54
112 181 72
112 292 43
112 650 61
112 724 68
112 1061 85
112 1356 45
112 1448 50
113 124 21
113 446 20
114 372 22
114 657 36
114 732 52
114 778 52
114 832 78
114 1303 28
114 1413 99
115 437 95
115 502 47
115 606 49
115 881 37
115 966 24
115 1040 80
115 1399 92
115 1487 74
116 139 40
116 246 18
116 249 16
116 291 20
116 307 81
116 357 33
116 382 53
116 544 51
116 609 2
116 635 69
116 692 100
116 710 43
116 755 14
116 840 27
116 965 2
116 987 100
116 1226 51
116 1308 52
116 1311 70
116 1324 45
117 231 65
117 283 65
117 316 90
117 383 67
117 466 4
117 490 18
117 563 11
117 686 19
117 708 59
117 863 45
117 899 4
117 927 36
117 1031 43
117 1358 90
117 1386 22
118 171 10
118 274 77
118 320 98
118 328 67
118 387 76
118 437 25
118 527 75
118 629 10
118 863 69
118 1205 35
118 1271 62
118 1374 44
119 744 33
119 824 23
119 1306 67
120 135 94
120 532 17
120 618 71
120 746 37
120 1301 67
120 1414 42
120 1450 52
121 356 64
121 850 28
122 144 6
122 194 97
122 276 23
122 292 86
122 423 38
122 460 53
122 480 93
122 1220 96
122 1418 11
123 1128 25
123 1249 68
123 1337 23
123 1392 26
124 186 17
124 239 84
124 333 53
124 338 66
124 913 86
124 1194 79
