3000 8991
4 1861 93
4 1863 2
4 1921 32
4 1937 93
4 1948 28
4 1966 40
4 1968 48
4 1970 97
4 1978 85
4 2023 41
4 2029 94
4 2055 75
4 2121 25
4 2144 38
4 2160 4
4 2188 12
4 2214 16
4 2229 35
4 2235 100
4 2247 91
4 2277 28
4 2348 67
4 2372 57
4 2389 64
4 2417 58
4 2418 18
4 2457 17
4 2460 91
4 2498 60
4 2514 30
4 2537 68
4 2574 11
4 2589 42
4 2618 70
4 2665 66
4 2804 26
4 2842 5
4 2854 56
4 2870 53
4 2880 85
4 2950 25
4 2959 9
5 6 58
5 7 13
5 8 53
5 9 27
5 12 27
5 19 32
5 21 52
5 22 31
5 23 15
5 26 57
5 28 92
5 33 36
5 38 77
5 39 67
5 40 20
5 44 57
5 52 70
5 57 56
5 62 32
5 71 16
5 79 74
5 82 86
5 85 3
5 87 56
5 92 95
5 94 12
5 95 62
5 101 11
5 116 56
5 134 20
5 142 8
5 143 30
5 153 62
5 164 84
5 167 46
5 169 71
5 194 72
5 206 87
5 212 72
5 215 87
5 239 81
5 247 14
5 249 55
5 260 73
5 264 23
5 268 80
5 270 87
5 284 96
5 285 19
5 296 97
5 297 20
5 319 47
5 320 65
5 332 54
5 350 52
5 356 42
5 389 69
5 397 44
5 425 28
5 427 18
5 452 30
5 454 64
5 460 82
5 493 13
5 536 64
5 539 48
5 566 47
5 573 100
5 574 20
5 580 79
5 589 42
5 596 84
5 620 52
5 629 85
5 638 12
5 639 62
5 657 100
5 670 58
5 720 40
5 772 40
5 775 26
5 864 29
5 932 25
5 954 72
5 962 27
5 980 69
5 991 65
5 994 40
5 1027 18
5 1062 94
5 1068 18
5 1079 86
5 1081 58
5 1119 85
5 1135 2
5 1150 17
5 1172 39
5 1210 59
5 1221 73
5 1229 86
5 1234 8
5 1249 40
5 1269 83
5 1292 32
5 1300 73
5 1334 40
5 1346 1
5 1362 33
5 1384 53
5 1396 35
5 1405 6
5 1426 52
5 1492 95
5 1493 17
5 1511 36
5 1527 38
5 1576 64
5 1592 92
5 1634 89
5 1657 93
5 1727 41
5 1736 3
5 1738 89
5 1800 11
5 1834 40
5 1837 8
5 1841 4
5 1873 33
5 1930 96
5 1993 94
5 2014 64
5 2100 52
5 2181 20
5 2262 13
5 2270 62
5 2280 79
5 2317 78
5 2320 32
5 2342 74
5 2488 44
5 2578 37
5 2629 89
5 2652 41
5 2756 32
5 2947 19
5 2976 36
6 17 13
6 21 37
6 24 14
6 30 52
6 33 28
6 36 100
6 51 24
6 71 28
6 130 3
6 133 24
6 142 57
6 163 97
6 176 58
6 193 22
6 204 18
6 217 80
6 227 24
6 240 34
6 256 45
6 283 45
6 393 28
6 412 61
6 421 84
6 447 88
6 456 40
6 484 6
6 552 94
6 565 16
6 580 30
6 688 79
6 764 25
6 804 95
6 807 78
6 897 14
6 1000 58
6 1031 20
6 1316 100
6 1471 69
6 1495 64
6 1597 92
6 1638 58
6 1702 25
6 1707 13
6 1791 89
6 1908 11
6 1923 26
6 1945 78
6 2023 89
6 2176 45
6 2210 39
6 2253 29
6 2282 53
6 2362 42
6 2414 47
6 2415 60
6 2444 56
6 2511 13
6 2545 87
6 2624 48
6 2675 81
6 2693 83
6 2696 91
6 2776 24
6 2798 54
6 2910 56
7 22 46
7 27 36
7 39 17
7 49 16
7 59 72
7 68 22
7 75 61
7 98 85
7 117 71
7 133 43
7 167 84
7 230 51
7 271 92
7 300 56
7 311 34
7 328 18
7 331 11
7 343 36
7 416 65
7 454 88
7 517 29
7 602 11
7 650 46
7 653 84
7 754 5
7 856 35
7 1110 37
7 1285 18
7 1314 9
7 1356 83
7 1443 97
7 1550 34
7 1818 100
7 1826 77
7 2164 25
7 2254 52
7 2338 90
7 2505 99
7 2610 3
7 2794 94
7 2825 67
7 2887 28
8 11 70
8 13 26
8 20 8
8 30 79
8 34 53
8 53 82
8 60 83
8 69 88
8 70 50
8 71 14
8 74 77
8 75 69
8 83 37
8 94 52
8 100 73
8 145 1
8 159 91
8 186 7
8 190 31
8 199 77
8 229 19
8 281 63
8 299 87
8 317 10
8 354 3
8 364 51
8 392 79
8 395 100
8 455 58
8 471 42
8 474 34
8 596 9
8 705 68
8 709 23
8 786 47
8 839 62
8 908 17
8 986 38
8 1056 75
8 1085 32
8 1192 69
8 1214 51
8 1219 62
8 1271 98
8 1402 33
8 1486 6
8 1496 53
8 1525 59
8 1607 32
8 1628 31
8 1835 63
8 1837 9
8 1843 66
8 1887 43
8 1993 81
8 2051 34
8 2088 57
8 2108 18
8 2333 25
8 2358 98
8 2361 68
8 2402 55
8 2478 26
8 2499 91
8 2512 29
8 2565 37
8 2612 90
8 2860 48
8 2964 78
9 12 66
9 14 74
9 80 76
9 120 10
9 130 78
9 136 37
9 137 100
9 216 87
9 231 91
9 261 55
9 266 92
9 309 23
9 381 60
9 435 22
9 445 5
9 666 24
9 681 51
9 940 93
9 1086 59
9 1240 22
9 1493 34
9 1562 5
9 1606 46
9 1612 100
9 1630 54
9 1711 87
9 1734 77
9 1955 16
9 2079 32
9 2743 28
9 2839 26
9 2983 53
10 11 70
10 12 53
10 14 85
10 15 18
10 16 76
10 17 65
10 19 14
10 23 21
10 28 29
10 39 9
10 40 59
10 41 37
10 43 93
10 44 57
10 46 4
10 51 41
10 52 4
10 55 28
10 64 37
10 66 7
10 89 42
10 98 97
10 100 15
10 107 51
10 119 68
10 132 75
10 135 73
10 150 96
10 168 5
10 179 96
10 196 97
10 198 59
10 201 12
10 224 8
10 253 89
10 255 1
10 256 11
10 290 10
10 301 52
10 373 91
10 385 26
10 451 17
10 461 88
10 488 45
10 524 41
10 552 15
10 576 87
10 579 50
10 588 16
10 603 45
10 634 47
10 642 96
10 662 100
10 695 58
10 722 17
10 724 39
10 731 24
10 752 86
10 759 81
10 765 52
10 794 30
10 798 7
10 818 52
10 865 62
10 873 39
10 888 93
10 896 51
10 913 77
10 929 29
10 947 23
10 1005 96
10 1010 23
10 1042 79
10 1147 71
10 1178 29
10 1284 26
10 1342 100
10 1347 46
10 1363 61
10 1375 36
10 1462 98
10 1483 45
10 1485 50
10 1615 82
10 1663 47
10 1672 36
10 1686 34
10 1788 17
10 1900 100
10 2007 75
10 2019 26
10 2036 20
10 2110 8
10 2151 8
10 2177 52
10 2184 96
10 2268 8
10 2305 59
10 2325 62
10 2388 15
10 2467 37
10 2507 98
10 2522 49
10 2538 82
10 2548 3
10 2587 6
10 2592 80
10 2602 71
10 2653 44
10 2719 68
10 2763 97
10 2766 80
10 2788 28
10 2835 23
10 2852 43
10 2861 46
11 25 70
11 45 95
11 48 35
11 51 74
11 54 78
11 55 36
11 72 19
11 83 56
11 86 29
11 109 7
11 161 72
11 167 83
11 177 24
11 198 89
11 225 40
11 237 21
11 258 69
11 273 96
11 278 25
11 282 45
11 323 18
11 329 45
11 361 1
11 398 3
11 423 83
11 429 30
11 475 4
11 506 74
11 637 23
11 643 85
11 661 46
11 749 60
11 795 82
11 839 12
11 921 25
11 936 53
11 1014 43
11 1089 3
11 1148 75
11 1158 47
11 1186 65
11 1248 54
11 1276 77
11 1305 98
11 1310 28
11 1325 74
11 1411 2
11 1415 3
11 1566 47
11 1641 75
11 1644 20
11 1667 4
11 1763 21
11 1784 66
11 1812 70
11 1827 70
11 1905 55
11 2027 90
11 2038 26
11 2079 70
11 2151 23
11 2190 58
11 2314 50
11 2409 88
11 2439 65
11 2560 15
11 2588 74
11 2620 22
11 2699 57
11 2742 9
11 2754 61
11 2767 5
11 2876 66
11 2956 3
12 48 38
12 55 50
12 68 6
12 74 72
12 117 84
12 124 25
12 267 31
12 370 48
12 582 81
12 622 56
12 712 96
12 715 39
12 1099 11
12 1455 37
12 1710 3
12 2380 98
12 2750 4
12 2752 27
12 2771 92
13 25 83
13 29 77
13 33 13
13 35 93
13 42 22
13 69 27
13 78 44
13 202 29
13 243 41
13 251 1
13 346 7
13 373 17
13 417 18
13 431 3
13 499 66
13 652 45
13 781 88
13 800 88
13 828 45
13 866 88
13 952 85
13 1035 49
13 1040 17
13 1055 89
13 1058 60
13 1395 84
13 1397 21
13 1480 63
13 1507 19
13 1556 98
13 1836 9
13 2253 85
13 2346 9
13 2556 8
13 2892 52
14 22 83
14 31 66
14 35 9
14 47 70
14 73 41
14 113 100
14 133 29
14 224 56
14 236 84
14 242 54
14 281 78
14 383 74
14 391 55
14 481 15
14 554 37
14 645 46
14 848 72
14 860 92
14 945 37
14 1315 3
14 1322 10
14 1717 12
14 1726 33
14 1794 31
14 2077 45
14 2174 40
14 2178 81
14 2535 66
14 2612 21
14 2659 10
15 16 5
15 30 47
15 63 26
15 68 82
15 80 85
15 84 48
15 121 81
15 162 31
15 174 33
15 177 97
15 184 35
15 191 17
15 243 100
15 291 33
15 298 46
15 306 79
15 406 75
15 416 62
15 550 41
15 586 22
15 619 17
15 628 62
15 632 96
15 656 40
15 711 62
15 829 42
15 887 57
15 1106 90
15 1293 49
15 1303 100
15 1333 63
15 1395 14
15 1457 11
15 1510 92
15 1538 4
15 1772 32
15 1788 92
15 1805 52
15 1873 14
15 2029 22
15 2040 7
15 2057 4
15 2058 1
15 2092 69
15 2184 63
15 2244 51
15 2281 42
15 2453 52
15 2471 91
15 2912 83
16 19 88
16 20 37
16 125 38
16 147 90
16 288 68
16 555 56
16 678 12
16 728 24
16 988 11
16 1134 37
16 1171 83
16 1217 2
16 1574 58
16 1708 9
16 2002 89
16 2049 20
16 2242 69
17 24 92
17 62 62
17 106 91
17 137 94
17 143 73
17 194 13
17 205 41
17 217 95
17 280 14
17 294 73
17 295 81
17 304 76
17 475 58
17 651 94
17 695 70
17 713 84
17 763 7
17 788 29
17 880 85
17 958 48
17 1012 21
17 1070 12
17 1088 8
17 1246 63
17 1339 24
17 1350 12
17 1438 10
17 1448 85
17 1626 25
17 1643 55
17 1697 59
17 1710 76
17 1751 70
17 1821 87
17 1884 62
17 2178 82
17 2430 80
17 2541 78
17 2646 94
17 2717 27
17 2752 56
17 2776 70
17 2858 56
17 2952 58
18 31 29
18 56 33
18 79 72
18 96 33
18 114 93
18 131 55
18 177 34
18 196 94
18 223 95
18 248 18
18 250 98
18 302 95
18 368 21
18 376 7
18 410 89
18 578 6
18 595 50
18 613 55
18 649 49
18 703 1
18 721 20
18 801 81
18 833 84
18 885 89
18 890 76
18 915 17
18 965 2
18 973 61
18 1180 82
18 1183 57
18 1216 23
18 1247 34
18 1299 94
18 1366 25
18 1376 77
18 1420 59
18 1468 55
18 1673 45
18 1747 61
18 1797 23
18 1839 85
18 1852 66
18 1878 16
18 1930 68
18 1951 98
18 2067 22
18 2068 15
18 2150 77
18 2265 24
18 2270 9
18 2322 41
18 2366 99
18 2553 42
18 2657 90
18 2733 69
18 2796 72
18 2843 76
18 2862 3
18 2976 37
19 187 14
19 407 59
19 455 10
19 519 34
19 599 59
19 634 8
19 972 85
19 1267 25
19 1433 2
19 1623 80
19 1668 52
19 1786 74
19 2089 69
19 2797 19
19 2866 93
20 21 67
20 64 48
20 115 80
20 211 45
20 377 94
20 400 48
20 421 96
20 498 32
20 546 38
20 567 28
20 597 33
20 617 89
20 1050 96
20 1061 2
20 1350 48
20 2020 90
20 2223 6
20 2261 74
20 2532 10
20 2634 18
20 2991 71
21 100 13
21 103 52
21 120 68
21 155 1
21 160 77
21 172 79
21 189 59
21 226 95
21 232 94
21 381 30
21 456 14
21 462 49
21 744 88
21 801 94
21 902 41
21 955 48
21 1087 63
21 1383 59
21 1464 71
21 1652 91
21 2006 89
21 2155 64
21 2224 65
21 2436 12
21 2648 65
21 2794 46
21 2947 13
21 2970 100
22 41 69
22 72 79
22 134 39
22 223 56
22 335 20
22 541 59
22 547 78
22 608 1
22 663 92
22 671 44
22 747 75
22 761 53
22 765 100
22 786 19
22 857 76
22 868 58
22 882 36
22 895 6
22 899 54
22 1027 91
22 1129 6
22 1153 35
22 1487 32
22 1940 87
22 1952 100
22 2103 91
22 2250 69
22 2525 12
22 2830 18
22 2851 5
23 43 74
23 61 10
23 105 18
23 140 40
23 244 99
23 262 18
23 279 90
23 329 68
23 367 43
23 438 22
23 968 18
23 1004 15
23 1008 12
23 1098 6
23 1117 41
23 1168 79
23 1193 46
23 1307 14
23 1329 69
23 1446 42
23 1472 97
23 1504 22
23 1542 96
23 1642 17
23 1808 41
23 1847 55
23 2162 62
23 2228 58
23 2346 49
23 2483 78
23 2692 69
23 2763 67
23 2828 71
24 47 97
24 48 100
24 88 52
24 91 43
24 106 6
24 224 62
24 227 93
24 233 10
24 327 23
24 545 78
24 558 33
24 635 89
24 700 28
24 764 93
24 889 48
24 933 56
24 985 40
24 1284 63
24 1335 25
24 1339 84
24 1348 50
24 1515 5
24 1725 70
24 1797 76
24 1854 58
24 2048 68
24 2185 21
24 2309 12
24 2330 73
24 2380 55
24 2411 46
24 2578 97
24 2697 81
24 2734 5
24 2866 85
24 2870 89
25 43 58
25 388 49
25 633 58
25 1152 7
25 1155 55
25 1156 48
25 1255 30
25 1323 9
25 1334 42
25 1379 7
25 1506 49
25 2260 47
25 2721 95
25 2997 13
26 32 86
26 59 100
26 289 51
26 307 53
26 316 86
26 328 7
26 344 11
26 352 38
26 386 61
26 529 30
26 553 59
26 554 60
26 661 16
26 669 24
26 743 70
26 750 46
26 776 34
26 783 40
26 821 71
26 868 65
26 946 72
26 1002 5
26 1091 13
26 1104 75
26 1451 96
26 1556 68
26 1670 87
26 1701 99
26 1891 38
26 1947 86
26 1979 94
26 2106 35
26 2126 75
26 2322 63
26 2366 35
26 2466 52
26 2709 24
26 2790 40
26 2988 60
27 32 66
27 45 72
27 57 13
27 58 1
27 61 43
27 77 4
27 93 5
27 99 16
27 123 86
27 154 83
27 286 99
27 305 87
27 313 5
27 353 27
27 392 5
27 427 19
27 540 35
27 565 43
27 568 24
27 658 71
27 681 54
27 687 86
27 861 69
27 866 81
27 880 11
27 897 60
27 913 56
27 941 23
27 976 93
27 1015 77
27 1023 57
27 1029 53
27 1101 16
27 1115 50
27 1123 75
27 1151 34
27 1164 84
27 1169 79
27 1206 94
27 1227 48
27 1237 100
27 1279 86
27 1391 75
27 1429 80
27 1582 100
27 1599 75
27 1713 12
27 1854 4
27 1874 96
27 1936 72
27 2078 39
27 2138 47
27 2179 80
27 2218 9
27 2244 95
27 2386 34
27 2558 77
27 2597 18
27 2606 19
27 2613 50
27 2631 14
27 2870 28
27 2874 13
27 2996 68
28 42 24
28 81 100
28 96 92
28 126 20
28 129 13
28 131 12
28 134 12
28 135 20
28 141 58
28 145 13
28 164 64
28 180 6
28 303 39
28 327 46
28 355 25
28 363 57
28 495 23
28 598 6
28 626 11
28 699 37
28 720 38
28 763 34
28 781 9
28 804 32
28 813 34
28 825 57
28 860 96
28 921 94
28 1061 23
28 1069 38
28 1148 60
28 1242 23
28 1320 50
28 1362 99
28 1380 59
28 1423 58
28 1479 95
28 1490 58
28 1508 43
28 1554 47
28 1557 99
28 1898 57
28 1942 14
28 2006 48
28 2025 64
28 2056 73
28 2070 93
28 2073 41
28 2130 69
28 2132 28
28 2157 81
28 2309 9
28 2438 46
28 2452 76
28 2668 6
28 2696 53
28 2786 56
28 2901 29
28 2916 12
29 32 67
29 49 70
29 105 72
29 188 1
29 228 33
29 240 82
29 592 15
29 646 89
29 713 65
29 792 20
29 980 77
29 1126 72
29 1165 35
29 1183 26
29 1248 25
29 1328 40
29 1392 32
29 1531 47
29 1629 87
29 1685 40
29 1867 1
29 2022 8
29 2198 25
29 2220 62
29 2361 90
29 2770 61
29 2795 44
29 2917 99
30 62 87
30 94 26
30 136 3
30 169 19
30 217 57
30 286 12
30 336 68
30 357 52
30 372 82
30 375 90
30 504 37
30 505 67
30 568 60
30 592 29
30 606 19
30 756 68
30 811 99
30 1099 67
30 1326 89
30 1394 50
30 1784 90
30 2324 74
30 2920 47
30 2949 34
31 34 61
31 36 52
31 42 56
31 47 52
31 141 94
31 146 80
31 148 99
31 164 78
31 178 65
31 179 34
31 206 29
31 252 8
31 257 82
31 261 30
31 262 13
31 298 10
31 327 67
31 330 23
31 336 69
31 409 77
31 420 34
31 451 43
31 458 1
31 471 89
31 477 10
31 479 35
31 488 16
31 509 54
31 555 17
31 644 80
31 677 29
31 686 84
31 778 46
31 819 71
31 921 7
31 945 15
31 956 57
31 1067 10
31 1090 55
31 1105 58
31 1192 70
31 1245 43
31 1265 98
31 1308 45
31 1352 15
31 1424 80
31 1458 92
31 1545 36
31 1666 69
31 1815 63
31 2033 30
31 2448 87
31 2505 74
31 2673 61
31 2793 34
31 2843 36
32 38 92
32 103 95
32 156 76
32 173 23
32 234 48
32 261 3
32 329 22
32 459 49
32 481 2
32 583 83
32 635 15
32 1116 8
32 1159 70
32 1178 28
32 1193 58
32 1220 70
32 1353 66
32 1475 28
32 1561 99
32 2131 84
32 2220 68
32 2322 46
32 2401 14
32 2407 65
32 2456 63
32 2474 46
32 2610 10
32 2840 100
32 2979 63
33 37 36
33 65 2
33 92 91
33 101 39
33 119 76
33 142 49
33 237 2
33 283 94
33 471 5
33 523 31
33 795 62
33 1087 95
33 1140 53
33 1159 71
33 1378 86
33 1424 41
33 1476 94
33 1491 4
33 1504 58
33 1771 58
33 1914 65
33 2174 94
33 2563 74
33 2837 85
34 52 34
34 114 60
34 203 89
34 394 86
34 484 15
34 508 8
34 560 47
34 689 84
34 891 17
34 1034 41
34 1105 40
34 1618 65
34 2344 71
35 50 51
35 95 27
35 103 1
35 105 73
35 126 21
35 154 1
35 168 5
35 170 20
35 207 58
35 257 89
35 296 32
35 320 77
35 321 100
35 433 40
35 511 19
35 520 53
35 716 70
35 727 8
35 832 12
35 862 61
35 966 53
35 1057 19
35 1149 20
35 1185 64
35 1281 38
35 1408 44
35 1469 84
35 1885 48
35 2189 57
35 2257 38
35 2409 12
35 2447 26
35 2543 42
35 2840 22
35 2923 33
36 108 81
36 879 18
36 1109 53
36 2261 5
36 2305 8
37 349 41
37 2499 59
38 238 78
38 259 15
38 357 2
38 432 85
38 522 2
38 577 89
38 668 98
38 839 11
38 1264 40
38 1345 13
38 1451 33
38 1871 43
38 2306 80
38 2843 76
39 63 19
39 657 3
39 1465 17
39 2254 28
39 2971 3
40 64 15
40 97 54
40 127 93
40 128 17
40 212 44
40 265 1
40 315 27
40 324 2
40 340 100
40 355 51
40 384 33
40 396 81
40 441 96
40 442 70
40 461 70
40 486 96
40 526 41
40 531 79
40 543 69
40 554 65
40 576 81
40 603 55
40 604 46
40 737 75
40 742 79
40 767 7
40 946 39
40 978 65
40 1174 95
40 1311 76
40 1338 11
40 1348 89
40 1381 91
40 1460 19
40 1538 100
40 1612 28
40 1703 48
40 1847 69
40 1890 85
40 1911 93
40 1951 4
40 2038 78
40 2147 47
40 2178 7
40 2286 54
40 2316 19
40 2364 67
40 2423 6
40 2433 75
40 2613 7
40 2723 95
40 2728 66
40 2794 38
40 2858 94
40 2995 81
41 45 41
41 107 48
41 226 58
41 234 95
41 282 69
41 466 36
41 532 88
41 640 5
41 704 39
41 741 4
41 785 31
41 919 47
41 939 28
41 1042 92
41 1066 27
41 1093 24
41 1266 23
41 1625 66
41 1693 5
41 2075 87
41 2094 82
41 2934 43
42 79 65
42 91 41
42 221 12
42 235 20
42 370 54
42 473 48
42 476 52
42 587 91
42 599 89
42 939 41
42 1076 100
42 1258 48
42 1418 27
42 1436 95
42 1518 61
42 1613 75
42 1811 72
42 1895 11
42 1913 24
42 1989 38
42 2136 89
42 2162 47
42 2172 46
42 2216 85
42 2281 53
42 2644 34
42 2678 24
43 104 9
43 233 1
43 303 71
43 379 34
43 390 42
43 624 98
43 702 28
43 1163 21
43 1336 36
43 1659 84
43 1742 50
43 1900 94
43 2064 29
43 2669 45
44 67 5
44 104 9
44 119 78
44 123 33
44 193 19
44 204 36
44 209 6
44 242 67
44 253 68
44 268 44
44 443 50
44 447 35
44 512 82
44 551 28
44 657 3
44 664 47
44 674 13
44 755 4
44 927 8
44 970 12
44 1014 62
44 1071 62
44 1093 92
44 1229 76
44 1500 2
44 1606 40
44 1747 59
44 1884 88
44 1937 34
44 2018 53
44 2059 46
44 2097 95
44 2168 15
44 2279 95
44 2343 92
44 2957 9
44 2999 30
45 122 41
45 241 88
45 362 44
45 499 22
45 521 26
45 876 50
45 1181 8
45 1283 42
45 1953 13
45 2153 82
45 2740 17
45 2881 3
46 60 35
46 65 86
46 77 29
46 122 61
46 132 64
46 151 5
46 165 47
46 203 15
46 220 60
46 231 7
46 272 28
46 319 67
46 338 34
46 412 63
46 440 92
46 462 49
46 507 3
46 548 38
46 613 12
46 750 33
46 774 89
46 857 71
46 893 69
46 911 71
46 935 27
46 1149 13
46 1246 73
46 1278 6
46 1319 32
46 1477 65
46 1485 7
46 1487 78
46 1529 47
46 1677 74
46 1804 60
46 1921 83
46 1936 60
46 1949 14
46 1954 15
46 2031 35
46 2072 66
46 2152 90
46 2249 49
46 2269 65
46 2314 34
46 2368 58
46 2447 25
46 2577 77
46 2581 72
46 2602 88
46 2635 29
46 2650 64
46 2811 70
46 2824 2
47 461 22
47 564 29
47 1851 4
48 49 10
48 454 70
48 516 1
48 547 61
48 556 28
48 646 61
48 1289 77
48 1536 4
48 1926 70
48 1929 33
48 2496 92
49 50 36
49 248 5
49 853 18
49 998 25
49 1022 31
49 1096 46
49 1243 33
49 1750 54
49 1800 40
49 1866 24
50 229 75
50 290 19
50 376 86
50 436 51
50 472 31
50 731 81
50 2607 72
51 70 88
51 90 59
51 108 63
51 122 2
51 166 66
51 172 1
51 312 81
51 360 42
51 441 89
51 496 99
51 602 94
51 630 16
51 661 6
51 760 56
51 910 87
51 1008 21
51 1018 23
51 1090 36
51 1199 42
51 1298 94
51 1399 48
51 1430 69
51 1551 83
51 1599 26
51 1764 38
51 1929 31
51 2071 60
51 2174 16
51 2218 17
51 2383 9
51 2568 8
51 2687 72
51 2811 11
51 2948 6
52 93 38
52 216 18
52 388 19
52 402 58
52 898 25
52 1232 11
52 1356 75
52 1779 7
52 2148 79
52 2377 31
53 78 93
53 211 42
53 362 83
53 408 7
53 566 14
53 594 57
53 870 95
53 1021 11
53 1022 83
53 1044 72
