2000 5991
4 743 80
4 761 7
4 807 34
4 808 12
4 818 100
4 819 21
4 835 76
4 868 71
4 881 53
4 896 24
4 897 100
4 909 85
4 946 87
4 956 49
4 972 84
4 984 83
4 999 9
4 1003 9
4 1009 35
4 1022 17
4 1033 79
4 1088 56
4 1089 27
4 1097 60
4 1112 58
4 1121 49
4 1181 5
4 1208 87
4 1233 9
4 1251 41
4 1256 45
4 1258 56
4 1334 55
4 1357 73
4 1374 47
4 1412 26
4 1416 6
4 1427 82
4 1429 90
4 1439 10
4 1471 91
4 1593 49
4 1613 62
4 1634 57
4 1668 1
4 1675 30
4 1716 60
4 1753 27
4 1797 30
4 1798 32
4 1833 13
4 1905 78
4 1941 53
4 1994 81
5 9 95
5 12 62
5 30 45
5 31 3
5 34 48
5 41 1
5 61 23
5 66 73
5 73 8
5 109 56
5 142 72
5 188 76
5 190 20
5 263 53
5 383 7
5 457 84
5 553 3
5 614 68
5 633 31
5 655 60
5 743 5
5 1051 46
5 1054 36
5 1086 38
5 1151 82
5 1211 48
5 1278 42
5 1327 27
5 1447 15
5 1610 28
5 1660 55
5 1735 64
5 1770 96
5 1823 94
5 1882 51
5 1904 69
5 1929 43
5 1942 27
6 8 61
6 40 87
6 59 56
6 114 52
6 116 74
6 120 47
6 138 14
6 149 48
6 153 92
6 185 2
6 202 92
6 204 70
6 228 28
6 252 34
6 255 37
6 343 70
6 368 58
6 381 28
6 394 61
6 449 10
6 476 41
6 502 36
6 512 86
6 556 53
6 584 29
6 648 42
6 664 71
6 701 38
6 847 41
6 927 25
6 1008 55
6 1065 7
6 1199 15
6 1241 53
6 1418 2
6 1467 19
6 1513 14
6 1640 43
6 1695 67
7 16 87
7 25 83
7 45 38
7 46 28
7 82 42
7 108 13
7 142 50
7 204 87
7 258 25
7 299 68
7 306 84
7 316 29
7 330 32
7 342 87
7 423 94
7 549 71
7 630 23
7 657 86
7 669 40
7 703 85
7 754 55
7 905 54
7 923 34
7 979 67
7 1001 95
7 1049 2
7 1181 15
7 1199 55
7 1240 36
7 1261 74
7 1297 41
7 1409 68
7 1411 23
7 1419 64
7 1478 62
7 1493 63
7 1497 78
7 1553 52
7 1560 87
7 1755 76
7 1756 7
7 1872 71
8 11 98
8 14 31
8 18 82
8 37 66
8 40 36
8 65 29
8 104 42
8 110 8
8 116 57
8 126 91
8 191 70
8 214 43
8 233 70
8 247 58
8 253 73
8 259 9
8 309 2
8 316 33
8 325 7
8 332 6
8 337 85
8 678 35
8 712 98
8 747 98
8 786 64
8 792 42
8 920 46
8 1081 62
8 1089 56
8 1121 39
8 1145 71
8 1149 11
8 1424 77
8 1711 50
8 1728 19
8 1836 66
8 1968 37
8 1989 12
9 11 29
9 17 2
9 19 2
9 33 65
9 34 60
9 53 41
9 60 78
9 71 11
9 105 42
9 121 68
9 133 44
9 156 59
9 169 12
9 170 69
9 180 78
9 199 52
9 203 88
9 210 36
9 252 43
9 281 50
9 282 28
9 300 100
9 303 85
9 339 5
9 344 94
9 371 55
9 382 5
9 390 29
9 419 74
9 422 45
9 428 30
9 429 37
9 448 88
9 481 16
9 503 3
9 530 54
9 538 39
9 730 7
9 732 75
9 782 31
9 785 39
9 796 51
9 805 54
9 890 56
9 902 2
9 913 62
9 930 43
9 934 95
9 978 67
9 980 33
9 1078 33
9 1081 65
9 1103 48
9 1163 10
9 1308 39
9 1318 32
9 1442 41
9 1456 31
9 1472 76
9 1515 7
9 1528 37
9 1544 19
9 1551 70
9 1623 7
9 1687 49
9 1777 69
9 1782 79
9 1826 87
9 1978 93
10 15 54
10 20 12
10 23 32
10 25 38
10 26 17
10 27 61
10 35 71
10 39 12
10 41 63
10 42 19
10 43 7
10 45 57
10 46 62
10 51 55
10 59 19
10 62 55
10 73 5
10 81 5
10 90 72
10 106 71
10 110 16
10 124 97
10 137 94
10 152 25
10 168 2
10 174 6
10 177 54
10 189 86
10 192 17
10 219 85
10 233 42
10 244 21
10 249 25
10 255 32
10 271 36
10 302 60
10 307 14
10 321 61
10 333 65
10 367 92
10 384 56
10 389 18
10 396 54
10 404 24
10 409 35
10 471 40
10 596 17
10 616 21
10 619 86
10 631 40
10 660 9
10 669 86
10 687 64
10 698 47
10 844 18
10 857 78
10 872 16
10 874 22
10 903 86
10 919 95
10 936 81
10 951 55
10 955 90
10 974 22
10 1078 44
10 1146 85
10 1187 71
10 1215 5
10 1231 63
10 1238 75
10 1275 59
10 1311 29
10 1395 84
10 1516 71
10 1526 53
10 1528 89
10 1534 38
10 1553 56
10 1570 46
10 1577 51
10 1625 95
10 1699 48
10 1722 41
10 1761 36
10 1783 41
10 1893 64
10 1918 72
10 1922 75
11 12 35
11 39 79
11 43 73
11 51 92
11 105 44
11 149 38
11 185 41
11 186 6
11 188 74
11 221 57
11 224 13
11 227 40
11 231 81
11 287 1
11 315 17
11 388 77
11 392 7
11 434 52
11 446 34
11 451 44
11 455 10
11 536 11
11 550 80
11 698 21
11 708 1
11 740 33
11 789 50
11 884 56
11 1064 67
11 1110 94
11 1162 94
11 1250 38
11 1257 62
11 1279 62
11 1324 82
11 1336 75
11 1595 46
11 1754 54
11 1949 19
12 20 1
12 26 71
12 65 79
12 86 27
12 101 66
12 103 98
12 104 85
12 146 32
12 160 43
12 211 91
12 225 17
12 235 16
12 248 91
12 266 41
12 282 4
12 286 88
12 316 25
12 397 42
12 423 56
12 484 33
12 522 39
12 555 74
12 566 40
12 570 16
12 628 57
12 659 86
12 663 94
12 841 85
12 957 59
12 1031 78
12 1060 21
12 1114 37
12 1161 40
12 1170 80
12 1171 82
12 1307 27
12 1317 17
12 1366 23
12 1378 84
12 1389 57
12 1398 11
12 1443 75
12 1462 26
12 1485 60
12 1508 3
12 1560 73
12 1574 57
12 1598 26
12 1633 95
12 1704 36
12 1806 26
12 1896 79
12 1909 50
12 1947 34
13 22 30
13 27 62
13 74 83
13 86 100
13 101 21
13 128 76
13 137 16
13 225 17
13 229 40
13 292 50
13 317 88
13 374 50
13 375 49
13 459 76
13 501 39
13 650 85
13 662 38
13 671 70
13 691 4
13 707 20
13 1032 37
13 1092 90
13 1289 53
13 1388 36
13 1451 72
13 1511 35
13 1516 27
13 1582 18
13 1693 25
13 1732 68
13 1958 6
14 216 65
14 425 57
14 517 20
14 1737 52
14 1855 69
14 1938 5
15 74 82
15 88 59
15 102 34
15 109 97
15 179 71
15 359 93
15 802 71
15 1047 50
15 1092 83
15 1136 2
15 1878 9
15 1995 20
16 29 83
16 49 39
16 64 98
16 122 17
16 127 27
16 134 81
16 149 14
16 166 49
16 217 49
16 292 38
16 335 37
16 410 85
16 552 6
16 589 34
16 601 74
16 611 14
16 627 84
16 741 90
16 846 30
16 972 86
16 991 97
16 1050 19
16 1138 25
16 1251 61
16 1302 1
16 1319 66
16 1448 59
16 1487 33
16 1554 76
16 1674 36
16 1725 41
16 1861 85
17 32 53
17 48 96
17 59 97
17 108 45
17 177 7
17 220 13
17 232 68
17 234 63
17 251 75
17 288 30
17 306 87
17 309 66
17 322 87
17 336 34
17 359 23
17 397 46
17 533 89
17 582 67
17 713 22
17 857 34
17 869 23
17 938 52
17 1122 47
17 1217 32
17 1267 45
17 1322 7
17 1347 17
17 1410 24
17 1492 54
17 1571 91
17 1663 98
17 1691 73
17 1900 40
17 1902 14
18 24 35
18 42 2
18 47 8
18 80 69
18 83 50
18 102 31
18 113 27
18 147 22
18 205 94
18 220 38
18 264 78
18 293 79
18 325 94
18 353 47
18 354 12
18 453 9
18 654 91
18 1126 98
18 1214 45
18 1344 37
18 1420 100
18 1615 77
18 1660 34
18 1813 72
18 1818 86
19 24 30
19 96 22
19 124 24
19 132 77
19 163 19
19 193 88
19 275 73
19 276 36
19 305 31
19 314 14
19 393 12
19 541 89
19 574 59
19 623 53
19 909 71
19 960 80
19 978 58
19 1034 59
19 1446 82
19 1814 82
19 1954 92
19 1985 70
20 35 5
20 36 61
20 41 55
20 84 54
20 85 50
20 131 93
20 239 34
20 253 5
20 346 57
20 625 1
20 677 61
20 825 2
20 857 46
20 861 85
20 1018 17
20 1092 7
20 1138 48
20 1333 83
20 1380 18
20 1381 85
20 1507 37
20 1584 47
20 1690 54
20 1801 39
20 1818 46
21 22 3
21 23 21
21 28 92
21 49 34
21 58 93
21 75 6
21 95 20
21 143 93
21 145 67
21 222 24
21 273 66
21 315 73
21 421 12
21 496 25
21 537 33
21 592 66
21 600 73
21 647 90
21 661 68
21 735 98
21 776 13
21 814 49
21 862 40
21 911 16
21 945 88
21 1243 20
21 1330 24
21 1357 61
21 1435 1
21 1576 40
21 1582 93
21 1671 71
21 1755 15
22 27 92
22 56 62
22 61 11
22 67 27
22 94 45
22 99 82
22 158 79
22 171 44
22 486 4
22 491 43
22 503 43
22 527 89
22 547 38
22 566 34
22 576 61
22 700 96
22 839 13
22 865 27
22 990 99
22 1130 39
22 1178 23
22 1372 38
22 1470 64
22 1709 54
22 1725 18
22 1728 8
22 1760 97
22 1897 30
23 29 70
23 44 62
23 60 91
23 82 50
23 308 65
23 370 82
23 643 64
23 800 76
23 887 66
23 1063 79
23 1306 22
23 1860 54
24 30 72
24 32 18
24 48 23
24 87 24
24 125 77
24 230 27
24 406 30
24 465 32
24 476 14
24 483 32
24 510 61
24 521 97
24 587 41
24 680 96
24 709 97
24 725 71
24 905 48
24 1038 31
24 1353 69
24 1381 90
24 1451 8
24 1537 46
24 1679 76
24 1823 85
24 1840 39
24 1869 64
24 1949 25
25 398 24
25 545 30
25 1442 92
26 42 14
26 74 13
26 103 85
26 125 5
26 143 22
26 198 93
26 217 5
26 222 52
26 244 70
26 277 58
26 318 26
26 358 67
26 384 7
26 401 62
26 473 61
26 487 94
26 542 48
26 582 38
26 652 70
26 759 93
26 809 21
26 1008 30
26 1029 22
26 1048 30
26 1137 49
26 1349 84
26 1543 42
26 1618 3
26 1742 57
26 1783 53
26 1888 69
26 1992 53
27 35 68
27 38 27
27 68 28
27 109 45
27 122 13
27 133 9
27 162 44
27 183 100
27 198 60
27 267 70
27 274 65
27 344 41
27 350 42
27 552 67
27 1033 2
27 1095 26
27 1099 66
27 1139 14
27 1367 65
27 1491 69
27 1502 100
27 1697 83
27 1713 75
28 54 37
28 84 82
28 118 43
28 134 52
28 139 26
28 249 26
28 296 23
28 408 57
28 563 48
28 699 58
28 714 76
28 969 27
28 987 87
28 990 77
28 1293 86
28 1300 62
28 1349 100
28 1547 85
28 1605 87
28 1815 68
28 1862 83
29 37 90
29 46 83
29 84 37
29 238 61
29 254 48
29 360 10
29 369 74
29 374 53
29 378 45
29 400 58
29 407 54
29 449 82
29 499 6
29 558 52
29 567 64
29 604 5
29 788 92
29 939 58
29 953 34
29 954 20
29 1177 57
29 1249 86
29 1319 16
29 1559 92
29 1567 43
29 1654 41
29 1792 64
30 33 19
30 38 8
30 55 14
30 76 84
30 78 98
30 83 16
30 89 60
30 97 3
30 107 25
30 138 35
30 190 94
30 193 52
30 387 95
30 400 32
30 450 31
30 466 9
30 467 27
30 545 37
30 551 82
30 587 20
30 645 76
30 788 85
30 925 83
30 1002 52
30 1123 22
30 1195 87
30 1209 5
30 1300 46
30 1364 36
30 1416 22
30 1503 12
30 1778 86
30 1786 47
30 1870 29
30 1981 69
30 1989 70
31 47 13
31 57 99
31 69 73
31 77 50
31 86 68
31 154 13
31 254 9
31 268 20
31 326 57
31 336 20
31 352 100
31 377 95
31 402 39
31 427 60
31 470 91
31 495 83
31 561 31
31 588 94
31 686 53
31 705 11
31 785 19
31 798 25
31 845 59
31 858 62
31 865 12
31 870 16
31 931 34
31 964 33
31 999 84
31 1004 53
31 1135 31
31 1172 32
31 1231 21
31 1314 77
31 1326 29
31 1337 35
31 1459 31
31 1607 70
31 1733 23
31 1765 74
31 1799 73
31 1838 4
31 1935 84
32 34 53
32 58 73
32 175 7
32 194 41
32 221 28
32 258 25
32 282 36
32 287 12
32 363 98
32 558 91
32 559 23
32 568 74
32 581 26
32 781 9
32 1212 79
32 1273 40
32 1415 64
32 1436 7
32 1596 16
32 1614 61
32 1635 23
32 1790 17
32 1834 2
33 129 30
33 136 69
33 167 25
33 182 100
33 281 98
33 285 5
33 622 20
33 648 63
33 649 4
33 671 5
33 754 88
33 1016 6
33 1082 14
33 1415 51
33 1689 24
34 78 56
34 549 75
34 942 97
34 989 1
34 1257 3
34 1807 44
34 1943 3
35 110 51
35 123 63
35 257 29
35 385 72
35 437 97
35 490 35
35 508 31
35 515 2
35 691 74
35 968 47
35 1046 91
35 1210 77
35 1500 95
35 1631 47
35 1688 45
35 1730 86
36 43 89
36 88 63
36 89 21
36 91 47
36 105 42
36 140 45
36 160 77
36 184 87
36 221 11
36 278 19
36 308 22
36 345 90
36 348 59
36 453 35
36 478 15
36 505 98
36 555 46
36 574 76
36 756 25
36 988 17
36 1009 96
36 1198 8
36 1257 27
36 1263 72
36 1389 1
36 1393 29
36 1579 33
36 1751 37
36 1777 77
36 1888 36
37 91 95
37 111 25
37 124 4
37 176 42
37 265 60
37 286 65
37 338 27
37 552 38
37 643 50
37 733 40
37 843 48
37 876 29
37 924 14
37 944 68
37 1171 92
37 1236 38
37 1369 46
37 1382 97
37 1417 79
37 1507 21
37 1941 37
38 130 26
38 170 21
38 375 89
38 1096 99
38 1344 79
39 51 13
39 68 5
39 69 8
39 104 87
39 176 21
39 634 57
39 746 33
39 1067 62
39 1176 20
39 1236 19
39 1238 25
39 1325 79
39 1539 54
39 1736 62
39 1897 40
40 301 98
40 364 25
40 382 5
40 580 3
40 941 17
40 1613 4
41 44 39
41 47 33
41 52 93
41 62 83
41 85 67
41 90 71
41 96 6
41 106 44
41 138 1
41 163 32
41 164 97
41 169 70
41 182 81
41 212 97
41 218 94
41 245 54
41 272 82
41 335 13
41 391 25
41 392 33
41 412 53
41 413 29
41 441 79
41 462 23
41 494 100
41 516 83
41 602 78
41 644 10
41 652 79
41 739 10
41 864 30
41 886 54
41 993 35
41 1235 32
41 1290 86
41 1304 35
41 1716 91
41 1840 50
41 1914 61
42 194 23
42 224 52
42 242 36
42 381 47
42 831 40
42 1127 43
42 1158 11
42 1201 3
42 1646 55
42 1757 94
42 1879 31
42 1993 11
43 916 87
44 80 69
44 90 90
44 243 93
44 262 25
44 329 9
44 557 44
44 589 88
44 615 37
44 636 68
44 664 51
44 729 33
44 787 9
44 832 63
44 834 41
44 1034 59
44 1079 58
44 1180 91
44 1345 92
44 1379 13
44 1385 66
44 1438 41
44 1473 93
44 1527 46
44 1769 48
44 1906 58
45 50 97
45 61 17
45 71 33
45 81 47
45 132 60
45 136 16
45 264 40
45 267 54
45 331 89
45 386 53
45 469 37
45 547 63
45 603 72
45 718 4
45 789 18
45 892 77
45 926 22
45 1182 82
45 1447 90
45 1463 43
45 1531 86
45 1559 11
45 1571 69
45 1747 97
45 1844 73
45 1990 32
46 72 4
46 166 65
46 172 62
46 297 37
46 571 3
46 1059 28
46 1365 65
46 1914 42
47 54 84
47 113 82
47 115 78
47 132 94
47 135 66
47 152 53
47 159 100
47 200 31
47 215 4
47 234 81
47 261 48
47 280 96
47 347 87
47 360 51
47 417 68
47 434 97
47 497 12
47 565 5
47 606 28
47 617 4
47 625 26
47 1147 77
47 1179 76
47 1310 79
47 1522 23
47 1565 62
47 1574 45
47 1675 73
47 1793 100
47 1832 15
48 55 90
48 96 81
48 100 22
48 294 61
48 307 96
48 543 18
48 580 60
48 921 23
48 1253 58
48 1583 96
48 1830 1
49 118 22
49 119 17
49 200 100
49 560 5
49 645 68
49 739 86
49 1037 44
49 1056 36
49 1158 52
49 1220 47
49 1721 27
50 144 40
50 305 85
50 564 47
50 598 1
50 822 77
50 839 29
50 1185 29
50 1418 24
50 1429 62
50 1956 63
50 1959 99
51 64 57
51 97 98
51 150 79
51 172 86
51 349 79
51 528 68
51 532 74
51 618 21
51 828 16
51 897 2
51 967 49
51 1243 22
51 1464 87
51 1713 46
51 1785 31
51 1800 7
51 1922 39
51 1971 46
52 53 19
52 60 63
52 70 56
52 80 87
52 88 52
52 93 14
52 116 18
52 120 22
52 136 82
52 137 8
52 201 10
52 238 38
52 314 70
52 334 5
52 377 69
52 460 84
52 558 32
52 606 69
52 607 65
52 689 40
52 726 52
52 765 88
52 887 70
52 962 27
52 969 63
52 1053 61
52 1093 80
52 1296 36
52 1402 35
52 1632 20
52 1647 89
52 1685 35
52 1699 6
52 1707 87
52 1761 95
52 1840 95
52 1937 79
53 134 68
53 185 32
53 260 48
53 718 14
53 885 86
53 1165 12
53 1691 58
53 1767 80
53 1889 3
54 78 50
54 198 38
54 297 92
54 433 7
54 461 5
54 491 48
54 530 57
54 556 53
54 1070 25
54 1141 28
54 1245 43
54 1428 26
55 100 97
55 131 98
55 158 76
55 167 25
55 207 44
55 749 39
55 1043 38
55 1338 51
55 1404 38
55 1497 90
55 1523 81
55 1575 28
56 79 53
56 299 89
56 452 63
56 635 1
56 997 21
56 1332 56
57 1283 88
57 1469 36
58 204 63
58 208 17
58 243 6
58 447 43
58 477 65
58 796 5
58 945 43
58 1141 94
58 1267 45
58 1606 6
59 63 95
59 67 12
59 72 39
59 77 8
59 97 58
59 113 87
59 125 60
59 128 20
59 140 7
59 144 52
59 153 41
59 178 40
59 182 82
59 213 38
59 215 90
59 236 15
59 311 33
59 332 71
59 370 9
59 378 76
59 389 67
59 501 11
59 502 25
59 575 96
59 597 80
59 612 68
59 642 90
59 674 46
59 680 38
59 781 31
59 809 81
59 910 80
59 937 24
59 972 10
59 1005 76
59 1130 3
59 1144 76
59 1151 58
59 1156 30
59 1165 54
59 1168 40
59 1247 79
59 1311 34
59 1355 45
59 1467 29
59 1703 54
59 1739 69
59 1808 10
59 1809 58
59 1820 85
59 1880 91
59 1895 89
59 1905 20
59 1994 99
60 189 43
60 279 18
60 293 87
60 334 79
60 343 9
60 398 57
60 438 5
60 485 37
60 590 71
60 610 34
60 705 29
60 725 56
60 813 36
60 853 97
60 866 96
60 886 54
60 900 38
60 903 62
60 967 31
60 1171 29
60 1178 83
60 1304 68
60 1331 45
60 1392 69
61 76 36
61 77 30
61 232 19
61 327 14
61 624 43
61 844 97
61 1162 39
61 1220 88
61 1246 23
61 1310 48
61 1680 51
61 1684 46
62 152 67
62 554 37
62 1310 52
63 93 24
63 147 99
63 247 68
63 336 90
63 1356 30
63 1564 80
63 1742 54
64 146 24
64 174 2
64 387 38
64 556 85
64 672 24
64 881 69
64 1580 84
65 222 89
65 1051 83
65 1118 11
65 1159 65
65 1221 54
65 1519 38
65 1809 86
66 141 39
66 234 15
66 427 29
66 458 96
66 772 26
66 911 45
66 949 61
66 973 20
66 1023 50
66 1078 42
66 1294 44
66 1618 1
66 1762 73
66 1829 87
66 1962 15
67 70 45
67 112 23
67 115 4
67 144 62
67 154 24
67 241 54
67 283 70
67 285 59
67 288 25
67 318 53
67 386 92
67 450 45
67 479 19
67 525 9
67 526 13
67 634 53
67 657 44
67 676 59
67 797 97
67 899 36
67 947 42
67 1019 34
67 1088 62
67 1287 78
67 1368 76
67 1520 61
67 1604 9
67 1606 7
67 1614 76
67 1638 41
67 1676 62
67 1738 68
67 1839 43
67 1951 24
67 1953 14
68 186 14
68 228 73
68 344 9
68 524 83
68 896 91
68 1082 73
68 1106 9
68 1126 46
68 1428 5
68 1449 35
68 1550 26
68 1729 86
68 1841 39
69 512 21
69 629 6
69 1068 38
69 1101 90
69 1319 91
69 1408 39
69 1506 61
70 205 77
70 250 96
70 385 18
70 827 83
70 1105 94
70 1273 78
70 1612 39
70 1637 23
70 1739 19
71 75 5
71 85 61
71 127 42
71 208 62
71 318 8
71 328 44
71 345 21
71 367 66
71 474 100
71 477 32
71 551 12
71 580 79
71 631 1
71 633 24
71 640 68
71 795 41
71 908 32
71 1006 3
71 1012 82
71 1015 60
71 1062 65
71 1072 5
71 1115 87
71 1138 97
71 1150 60
71 1529 49
71 1540 95
71 1657 22
71 1839 34
71 1925 46
71 1970 17
71 1973 32
72 266 42
72 428 46
72 1004 100
73 118 6
73 180 68
73 201 52
73 230 25
73 246 8
73 287 96
73 334 19
73 362 84
73 418 25
73 439 39
73 460 78
73 535 30
73 859 85
73 967 32
73 1136 50
73 1157 68
73 1219 15
74 95 52
74 197 88
74 202 58
74 208 49
74 420 15
74 442 1
74 491 90
74 538 86
74 606 54
74 637 47
74 750 94
74 773 7
74 802 64
74 871 37
74 1178 29
74 1354 99
74 1581 87
74 1625 26
74 1719 51
74 1830 34
75 156 90
75 195 9
75 366 63
75 482 31
75 692 54
75 693 77
75 799 49
75 892 54
75 1227 55
75 1254 27
75 1364 74
75 1678 74
76 95 64
76 140 87
76 172 46
76 176 100
76 214 63
76 271 46
76 304 53
76 591 87
76 707 96
76 715 28
76 716 21
76 720 97
76 754 45
76 761 100
76 785 59
76 816 63
76 821 48
76 917 49
76 1020 64
76 1035 40
76 1037 6
76 1453 32
76 1522 13
76 1631 65
76 1680 50
76 1945 15
77 120 88
77 201 35
77 279 89
77 280 58
77 415 96
77 514 54
77 769 76
77 966 51
77 976 62
77 1028 44
77 1347 31
77 1719 77
78 79 40
78 91 15
78 115 18
78 173 80
78 329 5
78 373 72
78 454 47
78 727 16
78 830 28
78 895 52
79 119 49
79 163 79
79 164 92
79 188 91
79 278 70
79 314 11
79 329 19
79 378 94
79 476 41
79 477 54
79 591 60
79 746 92
79 935 64
79 1046 69
79 1054 83
79 1184 36
79 1289 94
79 1379 10
79 1403 24
80 243 60
80 301 74
80 437 14
80 482 66
80 760 10
80 875 19
80 1014 63
80 1168 55
80 1443 12
80 1460 27
80 1638 65
80 1854 70
81 171 88
81 206 82
81 223 71
81 248 96
81 632 97
81 690 2
81 993 74
81 1143 93
81 1385 69
81 1877 68
82 101 33
82 126 61
82 155 25
82 161 61
82 192 62
82 263 85
82 300 59
82 335 93
82 426 74
82 489 62
82 521 86
82 637 97
82 673 91
82 735 19
82 765 3
82 1068 13
82 1163 45
82 1598 36
82 1964 52
82 1966 76
83 306 56
83 860 4
83 988 45
83 1407 22
83 1550 14
83 1573 13
83 1741 98
85 158 93
85 445 6
85 458 79
85 769 97
85 789 32
85 826 85
85 1158 100
85 1446 85
85 1569 34
85 1983 62
86 87 32
86 94 81
86 139 62
86 159 71
86 213 85
86 300 85
86 707 43
86 1276 2
86 1421 46
86 1619 9
87 121 44
87 126 28
87 129 24
87 148 64
87 353 28
87 437 25
